,id,sentence,subject_entity,object_entity,label,source
28875,28875,"김시민(金時敏, 1554년 ~ 1592년 11월 21일(음력 10월 18일)(음력 10월 18일))은 조선 중기의 무신이다.","{'word': '김시민', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '1554년 ~ 1592년', 'start_idx': 9, 'end_idx': 21, 'type': 'DAT'}",no_relation,wikipedia
28876,28876,"영규대사는 밀양 박씨로 호는 기허(騎虛)이며, 서산대사 휴정(休靜)의 제자이다.","{'word': '서산대사', 'start_idx': 26, 'end_idx': 29, 'type': 'PER'}","{'word': '휴정(休靜)', 'start_idx': 31, 'end_idx': 36, 'type': 'PER'}",per:alternate_names,wikipedia
28892,28892,"김정은(金正恩, 1984년 1월 8일 ~)은 조선민주주의인민공화국의 최고지도자이다.","{'word': '김정은', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '1984년 1월 8일 ~', 'start_idx': 9, 'end_idx': 21, 'type': 'DAT'}",per:date_of_birth,wikipedia
28953,28953,"스페인군은 사상자, 포로를 합쳐 15,000명의 피해를 입었으며, 프랑스군은 약 4,000명의 피해를 입었다.","{'word': '스페인', 'start_idx': 0, 'end_idx': 2, 'type': 'ORG'}","{'word': '15,000명', 'start_idx': 18, 'end_idx': 24, 'type': 'NOH'}",no_relation,wikipedia
28965,28965,"J-U가 합류하기 전의 가리온의 음악은 ""장유유서"", ""거짓""에서 보듯, J-U가 합류하기 전에는 직설적이고 거친 가사와 이스트 코스트 힙합을 모델로 삼은 어두운 비트의 성향을 보인다.","{'word': '가리온', 'start_idx': 13, 'end_idx': 15, 'type': 'PER'}","{'word': 'J-U', 'start_idx': 0, 'end_idx': 2, 'type': 'ORG'}",no_relation,wikipedia
28966,28966,"청와대(靑瓦臺, Cheong Wa Dae)는 대한민국의 대통령이 기거하는 대통령 관저이자 대한민국 헌법이 규정하는 헌법기관으로서의 대통령부(大統領府)와 관계된 행정기관을 말한다.","{'word': '청와대', 'start_idx': 0, 'end_idx': 2, 'type': 'ORG'}","{'word': '靑瓦臺', 'start_idx': 4, 'end_idx': 6, 'type': 'ORG'}",org:alternate_names,wikipedia
29112,29112,"제58항공수송단 ""다이만""은 2004년 8월 31일부터 2008년 12월 19일까지 활동한 대한민국 공군 직할의 항공수송단이었다.","{'word': '제58항공수송단', 'start_idx': 0, 'end_idx': 7, 'type': 'ORG'}","{'word': '""다이만""', 'start_idx': 9, 'end_idx': 13, 'type': 'ORG'}",org:alternate_names,wikipedia
29129,29129,"서마라 위빙(Samara Weaving, 1992년 2월 23일 ~)은 오스트레일리아의 배우, 모델이다.","{'word': '서마라 위빙', 'start_idx': 0, 'end_idx': 5, 'type': 'PER'}","{'word': '배우, 모델', 'start_idx': 49, 'end_idx': 54, 'type': 'POH'}",per:title,wikipedia
29304,29304,전주 KCC 이지스로서는 2010-2011 시즌 이후 5년만의 우승에 도전하는 것이고 고양 오리온 오리온스는 2001-2002 시즌 이후 무려 14년만의 우승 도전이었다.,"{'word': '전주 KCC 이지스', 'start_idx': 0, 'end_idx': 9, 'type': 'ORG'}","{'word': '2010-2011', 'start_idx': 14, 'end_idx': 22, 'type': 'DAT'}",no_relation,wikipedia
29316,29316,레알 마드리드 클럽 데 풋볼 C (Real Madrid Club de Fútbol C)는 레알 마드리드 C로 알려진 테르세라 디비시온 소속의 스페인 축구 구단이었다.,"{'word': '레알 마드리드 C', 'start_idx': 50, 'end_idx': 58, 'type': 'ORG'}","{'word': 'Real Madrid Club de Fútbol', 'start_idx': 19, 'end_idx': 44, 'type': 'POH'}",org:members,wikipedia
29414,29414,"추석 연휴기간 병의원 및 약국의 운영 여부와 구급차 출동 등에 대한 안내는 보건소(덕양구 ☎031-8075-4006, 일산동구 ☎031-8075-4086, 일산서구☎031-8075-4160)와 고양시민원콜센터(☎031-909-9000), 구급상황관리센터(국번없이 ☎119), 129보건복지콜센터를 통해 확인할 수 있다.","{'word': '고양시', 'start_idx': 108, 'end_idx': 110, 'type': 'ORG'}","{'word': '031-909-9000', 'start_idx': 118, 'end_idx': 129, 'type': 'NOH'}",no_relation,wikitree
29475,29475,"2000-01 시즌의 UEFA 챔피언스리그의 뮌헨과 밀라노에서 열린 경기에서 PSG는 FC 바이에른 뮌헨과 AC 밀란이 동일한 오펠을 주 스폰서로 사용함에 따라, 오펠 자사 차량인 코르사 로고를 달았다.","{'word': 'FC 바이에른 뮌헨', 'start_idx': 48, 'end_idx': 57, 'type': 'ORG'}","{'word': '2000-01', 'start_idx': 0, 'end_idx': 6, 'type': 'DAT'}",no_relation,wikipedia
29487,29487,"조선의 태조(太祖) 이성계(李成桂, 1335~1408)가 벼슬을 주며 여러 번 청했으나 고려에 대한 충절(忠節)을 지켰다고 한다.","{'word': '이성계', 'start_idx': 11, 'end_idx': 13, 'type': 'PER'}","{'word': '태조(太祖)', 'start_idx': 4, 'end_idx': 9, 'type': 'PER'}",per:alternate_names,wikipedia
29488,29488,2006-07 시즌 개막후 16번째 경기까지 6승 10패라는 실망스런 성적으로 인해 김동광 감독은 안양 KT&G 카이츠에서 사퇴한다.,"{'word': '김동광', 'start_idx': 47, 'end_idx': 49, 'type': 'PER'}","{'word': '안양 KT&G 카이츠', 'start_idx': 55, 'end_idx': 65, 'type': 'ORG'}",no_relation,wikipedia
29494,29494,마우리치오 폴리니(1942년 1월 5일 ~)는 이탈리아 클래식 피아니스트이다.,"{'word': '마우리치오 폴리니', 'start_idx': 0, 'end_idx': 8, 'type': 'PER'}","{'word': '1942년 1월 5일 ~', 'start_idx': 10, 'end_idx': 22, 'type': 'DAT'}",per:date_of_birth,wikipedia
29569,29569,"베루키(능력치에 따라 시라소몬, 홍수몬, 카포에라 3종 중 하나), 이브이(진화 방법에 따라 샤미드, 쥬피썬더, 부스터, 에브이, 블래키, 리피아, 글레이시아, 님피아 8종 중 하나)같은 다양한 진화체가 있는 경우도 존재한다.","{'word': '이브이', 'start_idx': 38, 'end_idx': 40, 'type': 'PER'}","{'word': '샤미드, 쥬피썬더, 부스터, 에브이, 블래키, 리피아, 글레이시아, 님피아', 'start_idx': 52, 'end_idx': 92, 'type': 'POH'}",no_relation,wikipedia
29737,29737,"계엄령은 폴란드군의 '도시 내 질서 유지'와 250,000명의 예비군 동원, 민방위 100만명 소집, 경제의 군사화를 포함하는 부분 동원령 선포와 함께 진행될 것이었다.","{'word': '폴란드군', 'start_idx': 5, 'end_idx': 8, 'type': 'ORG'}","{'word': '250,000명', 'start_idx': 25, 'end_idx': 32, 'type': 'NOH'}",no_relation,wikipedia
29762,29762,"1990년 1월 9일 저녁, 중앙 텔레비전 방송국을 폭파하고 전화 및 라디오 방송망을 차단한 후 소련군 26,000명이 아제르바이잔의 수도 바쿠에 진입하여 바리케이드로 돌진, 시위대를 공격하고 발포했다.","{'word': '소련군', 'start_idx': 54, 'end_idx': 56, 'type': 'ORG'}","{'word': '26,000명', 'start_idx': 58, 'end_idx': 64, 'type': 'NOH'}",no_relation,wikipedia
29776,29776,"리처드 데이비스 윈터스 또는 딕 윈터스(Richard Davis ""Dick"" Winters, 1918년 1월 21일 ~ 2011년 1월 2일)는 제2차 세계 대전 도중 101 공수 사단의 506 낙하산 보병 연대의 2대대에 속한 E 중대 (일반적으로 ""이지 중대"" 라고 알려져 있다)를 지휘한 미국 육군의 장교이다.","{'word': '딕 윈터스', 'start_idx': 16, 'end_idx': 20, 'type': 'PER'}","{'word': '""Dick""', 'start_idx': 36, 'end_idx': 41, 'type': 'PER'}",per:alternate_names,wikipedia
29808,29808,"우선 폭탄을 국내로 반입하기 위하여 3월 중순경 의열단원 곽재기(郭在驥)가 만주 안동현(安東縣)에서 밀양의 김병완(金炳完)에게 보낸 폭탄이 경기도 경찰부에 탐지되어 수색한 결과 폭탄 3개도 압수되고, 폭파계획의 행동책임을 맡은 관련자 18명 중 곽재기 등 12명이 일본경찰에게 붙잡혔다.","{'word': '곽재기', 'start_idx': 32, 'end_idx': 34, 'type': 'PER'}","{'word': '郭在驥', 'start_idx': 36, 'end_idx': 38, 'type': 'PER'}",per:alternate_names,wikipedia
29906,29906,손흥민은 12일 바이에른 뮌헨(독일)과의 2019-2020 유럽축구연맹(UEFA) 챔피언스리그 조별리그 최종전(1-3 패)에서 후반 20분 교체 출전해 어느 정도 체력을 아낀 상태에서 이날 선발로 나선 뒤 후반 추가 시간 교체됐다.,"{'word': '바이에른 뮌헨', 'start_idx': 9, 'end_idx': 15, 'type': 'ORG'}","{'word': '2019-20', 'start_idx': 23, 'end_idx': 29, 'type': 'DAT'}",no_relation,wikitree
30038,30038,"이종희(李鍾熙, 1942년 4월 15일 ~)는 경상북도 대구 출신의 대한민국 기업가이다.","{'word': '이종희', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '李鍾熙', 'start_idx': 4, 'end_idx': 6, 'type': 'PER'}",per:alternate_names,wikipedia
30041,30041,"아르헨티나와 브라질은 총합하여 140,000km정도의 파라과이 영토를 합병했는데, 아르헨티나는 미시오네스 지역의 대부분과 오늘날 포르모사주에 속해있는 베르메호 강과 필코마요 강사이의 그란차코 지역의 일부를 얻었고, 브라질은 전쟁 전부터 논쟁이 있었던 지역이었던 곳의 영유권을 얻어 마투그로수주의 크기를 확대했다.","{'word': '브라질', 'start_idx': 120, 'end_idx': 122, 'type': 'ORG'}","{'word': '140,000km', 'start_idx': 17, 'end_idx': 25, 'type': 'NOH'}",no_relation,wikipedia
30226,30226,창씨개명 제1호였으며 이름은 노다 헤이슌 혹은 노다 헤이지로이며 별명은 ‘노다(野田) 대감’이다.,"{'word': '노다 헤이지로', 'start_idx': 26, 'end_idx': 32, 'type': 'PER'}","{'word': '노다(野田) 대감', 'start_idx': 41, 'end_idx': 49, 'type': 'PER'}",per:alternate_names,wikipedia
30272,30272,대한민국에서는 서울특별시 남산에 위치한 Goethe-Institut(주한독일문화원)에서 주최하며 최근에는 응시자 수가 많아 필기시험은 숙명여자대학교 등의 강의실을 빌려 진행하는 경우가 있다.,"{'word': '독일문화원', 'start_idx': 40, 'end_idx': 44, 'type': 'ORG'}","{'word': 'Goethe-Institut', 'start_idx': 22, 'end_idx': 36, 'type': 'ORG'}",org:alternate_names,wikipedia
30372,30372,본명은 편광우(片光祐)이며 본관(관향)은 절강(浙江)이고 호(號)는 면천(沔川)이다.,"{'word': '편광우', 'start_idx': 4, 'end_idx': 6, 'type': 'PER'}","{'word': '절강(浙江)', 'start_idx': 23, 'end_idx': 28, 'type': 'LOC'}",per:employee_of,wikipedia
30401,30401,"한국전력공사(韓國電力公社, KEPCO)는 대한민국의 전력공급을 위해 설립된 대한민국 산업통상자원부 산하 시장형 공기업이다.","{'word': '한국전력공사', 'start_idx': 0, 'end_idx': 5, 'type': 'ORG'}","{'word': '韓國電力公社', 'start_idx': 7, 'end_idx': 12, 'type': 'ORG'}",org:alternate_names,wikipedia
30425,30425,"무스타파 페브지 차크마크(Mustafa Fevzi Çakmak, 1876년 1월 12일 ~ 1950년 4월 12일)는 터키의 군인 (원수), 총리를 지낸 인물로, 무스타파 케말 아타튀르크 (Mustafa Kemal Atatürk)의 전우 (戰友) 였다.","{'word': '무스타파 케말 아타튀르크', 'start_idx': 91, 'end_idx': 103, 'type': 'PER'}","{'word': 'Mustafa Kemal Atatürk', 'start_idx': 106, 'end_idx': 126, 'type': 'PER'}",per:alternate_names,wikipedia
30440,30440,"하지만 팀은 2005-06시즌 플레이오프 탈락으로 프리미어리그로의 승격이 좌절되었고, 2006년 7월 설기현은 풋볼 리그 챔피언십으로 다음 시즌 프리미어리그로의 승격이 확정된 레딩 FC에 당시 역사상 최고 이적료 (100만 파운드)로 이적하였다.","{'word': '레딩 FC', 'start_idx': 98, 'end_idx': 102, 'type': 'ORG'}","{'word': '2005-06', 'start_idx': 7, 'end_idx': 13, 'type': 'DAT'}",no_relation,wikipedia
30593,30593,"2006-07 시즌에 VfB 슈투트가르트가 우승하였을때, 고메스는 14골 7어시스트를 21세의 나이에 기록하여 독일 올해의 축구 선수로 선정되었다.","{'word': 'VfB 슈투트가르트', 'start_idx': 12, 'end_idx': 21, 'type': 'ORG'}","{'word': '2006-07', 'start_idx': 0, 'end_idx': 6, 'type': 'DAT'}",no_relation,wikipedia
30611,30611,"이 전투로 덴마크군은 거의 6,000명이 전사하였고 2,500명이 포로로 잡혔다고 한다.","{'word': '덴마크군', 'start_idx': 6, 'end_idx': 9, 'type': 'ORG'}","{'word': '6,000명', 'start_idx': 15, 'end_idx': 20, 'type': 'NOH'}",no_relation,wikipedia
30637,30637,"특히 2002-03 시즌 UEFA 챔피언스리그에서 리버풀 FC와 FC 스파르타크 모스크바를 제치고 소속팀을 2라운드로 이끌어, 사상 최초로 스위스 슈퍼리그 팀이 UEFA 챔피언스리그 2라운드에 진출하는 데 크게 기여하였다.","{'word': '리버풀 FC', 'start_idx': 28, 'end_idx': 33, 'type': 'ORG'}","{'word': '2002-03', 'start_idx': 3, 'end_idx': 9, 'type': 'DAT'}",no_relation,wikipedia
30641,30641,"인천항만공사(仁川港灣公社)는 인천항을 동북아 중심 항만으로 발전시키고, 동북아 경제 중심 국가 건설 및 인천항을 정부 관리에서 기업 관리 체제로 전환하여 항만 생산성 향상을 목적으로 설립된 대한민국의 준시장형 공기업이다.","{'word': '인천항만공사', 'start_idx': 0, 'end_idx': 5, 'type': 'ORG'}","{'word': '仁川港灣公社', 'start_idx': 7, 'end_idx': 12, 'type': 'ORG'}",org:alternate_names,wikipedia
30642,30642,"민해경(閔海景, ~)은 대한민국의 여성 가수, 텔레비전 연기자, 뮤지컬 배우이다.","{'word': '민해경', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '가수, 텔레비전 연기자, 뮤지컬 배우', 'start_idx': 22, 'end_idx': 41, 'type': 'POH'}",per:title,wikipedia
30787,30787,"단독 호스트 한혜진 씨를 비롯해 김재환, 마마무(MAMAMOO), 우주소녀(WJSN), 청하(CHUNG HA), 투모로우바이투게더(TXT), 펜타곤(PENTAGON), 폴킴, 에이비식스(AB6IX), 데이식스(DAY6), 있지(ITZY), 아이즈원(IZ*ONE), 트와이스(TWICE) 등이 출연해 K-POP 팬들을 위한 무대를 꾸민다.","{'word': 'IZ*ONE', 'start_idx': 139, 'end_idx': 144, 'type': 'PER'}","{'word': 'K-POP', 'start_idx': 167, 'end_idx': 171, 'type': 'POH'}",no_relation,wikitree
30800,30800,"디오니소스(Διόνυσος) (Dionȳsos) (Dionysos, Dionysus)는 고대 그리스 신화의 포도주와 풍요, 포도나무, 광기, 다산, 황홀경, 연극의 신이며, 죽음과 재생의 신으로 분류되기도 한다.","{'word': '디오니소스', 'start_idx': 0, 'end_idx': 4, 'type': 'PER'}","{'word': 'Διόνυσος', 'start_idx': 6, 'end_idx': 13, 'type': 'PER'}",per:alternate_names,wikipedia
31075,31075,최근 일본 유명 배우 히가시데 마사히로(東出昌大·31)와 카라타 에리카(唐田えりか·22) 불륜설이 제기돼 논란을 빚고 있다.,"{'word': '히가시데 마사히로', 'start_idx': 12, 'end_idx': 20, 'type': 'PER'}","{'word': '東出昌大', 'start_idx': 22, 'end_idx': 25, 'type': 'PER'}",per:alternate_names,wikitree
31271,31271,"영국에 대한 적개심과 부르봉 왕가의 일원이라는 의식은 1760년 왕비 마리아 아말리아 폰 작센(폴란드-리투아니아 연방의 왕 아우구스트 3세의 딸)의 사망 이후 더 커졌는데, 이는 스페인이 프랑스와 함께 부르봉 왕가 협정을 체결하는데 영향을 끼쳤다.","{'word': '아우구스트 3세', 'start_idx': 69, 'end_idx': 76, 'type': 'PER'}","{'word': '폴란드-리투아니아', 'start_idx': 53, 'end_idx': 61, 'type': 'LOC'}",per:origin,wikipedia
31319,31319,박지민과 함께 '피프틴앤드 15&)'로 활동 중인 백예린은 아직 결정된 바가 없다.,"{'word': '박지민', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '15&', 'start_idx': 15, 'end_idx': 17, 'type': 'POH'}",per:employee_of,wikitree
31401,31401,"CCTV-4(CCTV-4 中文国际)은 중국중앙텔레비전의 텔레비전 채널 중 하나이며, 중국어 국제 방송 채널이다.","{'word': '중국중앙텔레비전', 'start_idx': 21, 'end_idx': 28, 'type': 'ORG'}","{'word': 'CCTV-4', 'start_idx': 0, 'end_idx': 5, 'type': 'POH'}",org:members,wikipedia
31406,31406,"코자이 가오리(본명:香西 香, 1963년 8월 28일~)는 일본의 여성 엔카 가수이다.","{'word': '코자이 가오리', 'start_idx': 0, 'end_idx': 6, 'type': 'PER'}","{'word': '香西 香', 'start_idx': 11, 'end_idx': 14, 'type': 'PER'}",per:alternate_names,wikipedia
31447,31447,바이에른 뮌헨의 얀 피에테 아르프(Jann-Fiete Arp·19)와 알폰소 데이비스(Alphonso Davies·18)가 각각 1골씩 추가해 2-2 동점을 만들었다.,"{'word': '얀 피에테 아르프', 'start_idx': 9, 'end_idx': 17, 'type': 'PER'}","{'word': 'Jann-Fiete Arp', 'start_idx': 19, 'end_idx': 32, 'type': 'PER'}",per:alternate_names,wikitree
31491,31491,을미사변 당시 명성황후 살해에 적극적으로 가담했던 조선인 우범선(禹範善)과 일본인 어머니 사카이 나카(酒井ナカ) 사이에서 2남 중 장남으로 1898년 일본 도쿄에서 태어났다.,"{'word': '우범선', 'start_idx': 32, 'end_idx': 34, 'type': 'PER'}","{'word': '사카이 나카(酒井ナカ)', 'start_idx': 50, 'end_idx': 61, 'type': 'PER'}",per:spouse,wikipedia
31513,31513,"1945년 말 및 1946년 초 오스트리아 주둔 연합군 병력은 소련군 150,000명, 영국군 55,000명, 미군 40,000명, 프랑스군 15,000명에 이르렀다.","{'word': '소련군', 'start_idx': 35, 'end_idx': 37, 'type': 'ORG'}","{'word': '150,000명', 'start_idx': 39, 'end_idx': 46, 'type': 'NOH'}",org:number_of_employees/members,wikipedia
31613,31613,현종(顯宗)과 원혜왕후 김씨(金氏)의 셋째 아들이다.,"{'word': '원혜왕후', 'start_idx': 8, 'end_idx': 11, 'type': 'PER'}","{'word': '현종(顯宗)', 'start_idx': 0, 'end_idx': 5, 'type': 'PER'}",per:spouse,wikipedia
31653,31653,위르겐 힌츠페터(1937년 7월 6일 ~ 2016년 1월 25일)는 독일의 기자이자 언론인이다.,"{'word': '위르겐 힌츠페터', 'start_idx': 0, 'end_idx': 7, 'type': 'PER'}","{'word': '1937년 7월 6일 ~ 2016년 1월 25일', 'start_idx': 9, 'end_idx': 34, 'type': 'DAT'}",per:date_of_birth,wikipedia
